X Position,Angle (deg),Height (mm)
73.095,8.568732,-31.149224
72.86,8.560767,-31.12027
72.621,8.568732,-31.149224
72.383,8.560767,-31.12027
72.135,8.568732,-31.149224
71.894,9.787375,-35.579259
71.654,10.169694,-36.969074
71.414,10.201554,-37.084892
71.175,10.209519,-37.113847
70.941,10.217484,-37.142801
70.706,10.512188,-38.214117
70.467,10.544048,-38.329935
70.221,10.559978,-38.387844
69.981,10.575908,-38.445752
69.739,10.583873,-38.474707
69.499,10.583873,-38.474707
69.259,10.615733,-38.590525
69.026,10.615733,-38.590525
68.79,10.607768,-38.56157
68.554,10.599803,-38.532616
68.311,10.591838,-38.503661
68.064,10.583873,-38.474707
67.821,10.567943,-38.416798
67.579,10.552013,-38.358889
67.34,10.544048,-38.329935
67.104,10.528118,-38.272026
66.866,10.496259,-38.156208
66.63,10.472364,-38.069344
66.386,10.456434,-38.011435
66.142,10.432539,-37.924572
65.898,10.400679,-37.808754
65.658,10.376784,-37.721891
65.42,10.360854,-37.663982
65.181,10.328994,-37.548164
64.95,10.305099,-37.4613
64.713,10.289169,-37.403391
64.473,10.265274,-37.316528
64.231,10.233414,-37.20071
63.984,10.201554,-37.084892
63.742,10.177659,-36.998029
63.501,10.161729,-36.94012
63.262,10.137834,-36.853256
63.029,10.113939,-36.766393
62.798,10.098009,-36.708484
62.563,10.082079,-36.650575
62.319,10.066149,-36.592666
62.074,10.050219,-36.534757
61.826,10.026324,-36.447894
61.581,10.010394,-36.389985
61.34,9.994464,-36.332076
61.103,9.978534,-36.274167
60.87,9.962604,-36.216258
60.635,9.946674,-36.158349
60.39,9.938709,-36.129394
60.146,9.930744,-36.10044
59.9,9.90685,-36.013576
59.661,9.898885,-35.984622
59.42,9.882955,-35.926713
59.179,9.87499,-35.897759
58.947,9.85906,-35.83985
58.704,9.851095,-35.810895
58.468,9.835165,-35.752986
58.224,9.8272,-35.724032
57.985,9.819235,-35.695077
57.745,9.81127,-35.666123
57.502,9.803305,-35.637168
57.265,9.79534,-35.608214
57.032,9.79534,-35.608214
56.797,9.787375,-35.579259
56.548,9.787375,-35.579259
56.3,9.77941,-35.550305
56.063,9.771445,-35.52135
55.822,9.771445,-35.52135
55.582,9.771445,-35.52135
55.343,9.755515,-35.463441
55.103,9.755515,-35.463441
54.869,9.755515,-35.463441
54.639,9.755515,-35.463441
54.398,9.755515,-35.463441
54.159,9.755515,-35.463441
53.912,9.755515,-35.463441
53.664,9.74755,-35.434487
53.423,9.755515,-35.463441
53.183,9.755515,-35.463441
52.955,9.755515,-35.463441
52.718,9.76348,-35.492396
52.472,9.771445,-35.52135
52.224,9.77941,-35.550305
51.987,9.77941,-35.550305
51.745,9.77941,-35.550305
51.506,9.787375,-35.579259
51.266,9.79534,-35.608214
51.031,9.79534,-35.608214
50.795,9.819235,-35.695077
50.556,9.835165,-35.752986
50.309,9.84313,-35.781941
50.069,9.851095,-35.810895
49.827,9.867025,-35.868804
49.587,9.87499,-35.897759
49.347,9.898885,-35.984622
49.107,9.90685,-36.013576
48.878,9.914815,-36.042531
48.643,9.922779,-36.071485
48.401,9.938709,-36.129394
48.153,9.962604,-36.216258
47.912,9.978534,-36.274167
47.671,10.010394,-36.389985
47.43,10.026324,-36.447894
47.186,10.050219,-36.534757
46.956,10.066149,-36.592666
46.723,10.090044,-36.679529
46.485,10.121904,-36.795347
46.237,10.137834,-36.853256
45.994,10.169694,-36.969074
45.752,10.185624,-37.026983
45.513,10.217484,-37.142801
45.273,10.241379,-37.229664
45.038,10.273239,-37.345482
44.802,10.305099,-37.4613
44.563,10.328994,-37.548164
44.325,10.368819,-37.692936
44.079,10.408644,-37.837708
43.834,10.440504,-37.953526
43.594,10.472364,-38.069344
43.354,10.496259,-38.156208
43.117,10.528118,-38.272026
42.89,10.544048,-38.329935
42.652,10.559978,-38.387844
42.405,10.575908,-38.445752
42.158,10.575908,-38.445752
41.916,10.591838,-38.503661
41.675,10.599803,-38.532616
41.434,10.599803,-38.532616
41.194,10.599803,-38.532616
40.966,10.591838,-38.503661
40.732,10.591838,-38.503661
40.488,10.591838,-38.503661
40.24,10.583873,-38.474707
40,10.583873,-38.474707
39.759,10.567943,-38.416798
39.519,10.567943,-38.416798
39.28,10.575908,-38.445752
39.051,10.559978,-38.387844
38.819,10.552013,-38.358889
38.574,10.544048,-38.329935
38.318,10.536083,-38.30098
38.078,10.528118,-38.272026
37.837,10.520153,-38.243071
37.597,10.512188,-38.214117
37.358,10.496259,-38.156208
37.124,10.488294,-38.127253
36.897,10.472364,-38.069344
36.663,10.456434,-38.011435
36.417,10.432539,-37.924572
36.16,10.424574,-37.895617
35.918,10.376784,-37.721891
35.678,10.297134,-37.432346
35.436,10.225449,-37.171755
35.196,10.169694,-36.969074
34.969,10.145799,-36.882211
34.736,10.129869,-36.824302
34.495,9.986499,-36.303121
34.25,9.707725,-35.289715
34.009,8.576697,-31.178179
33.764,8.576697,-31.178179
33.521,8.576697,-31.178179
33.281,8.568732,-31.149224
33.05,8.576697,-31.178179
32.82,8.568732,-31.149224
32.581,8.576697,-31.178179
32.333,8.576697,-31.178179
32.086,8.576697,-31.178179
31.842,8.576697,-31.178179
31.602,8.576697,-31.178179
31.363,8.576697,-31.178179
31.127,8.584662,-31.207133
30.894,8.576697,-31.178179
30.658,8.576697,-31.178179
30.416,8.584662,-31.207133
30.167,8.576697,-31.178179
29.925,8.584662,-31.207133
29.686,8.576697,-31.178179
29.446,8.568732,-31.149224
29.21,8.576697,-31.178179
28.983,8.568732,-31.149224
28.746,8.576697,-31.178179
28.502,8.584662,-31.207133
28.256,8.560767,-31.12027
28.012,8.560767,-31.12027
27.77,8.576697,-31.178179
27.531,8.576697,-31.178179
27.293,8.576697,-31.178179
27.061,8.576697,-31.178179
26.829,8.576697,-31.178179
26.587,8.584662,-31.207133
26.333,8.576697,-31.178179
26.089,8.568732,-31.149224
25.846,8.576697,-31.178179
25.607,8.576697,-31.178179
25.368,8.576697,-31.178179
25.137,8.576697,-31.178179
24.909,8.584662,-31.207133
24.674,8.576697,-31.178179
24.429,8.560767,-31.12027
24.186,8.568732,-31.149224
23.938,8.568732,-31.149224
23.688,8.576697,-31.178179
23.451,8.576697,-31.178179
23.21,8.584662,-31.207133
22.979,8.576697,-31.178179
22.742,8.568732,-31.149224
22.497,8.576697,-31.178179
22.254,8.584662,-31.207133
22.01,8.576697,-31.178179
21.767,8.584662,-31.207133
21.527,8.576697,-31.178179
21.286,8.584662,-31.207133
21.057,8.576697,-31.178179
20.828,8.584662,-31.207133
20.587,8.584662,-31.207133
20.333,8.584662,-31.207133
20.092,8.568732,-31.149224
19.848,8.576697,-31.178179
19.607,8.576697,-31.178179
19.368,8.568732,-31.149224
19.13,8.576697,-31.178179
18.901,8.576697,-31.178179
18.663,8.576697,-31.178179
18.416,8.576697,-31.178179
18.174,8.576697,-31.178179
17.931,8.576697,-31.178179
17.691,8.576697,-31.178179
17.45,8.584662,-31.207133
17.211,8.576697,-31.178179
16.978,8.584662,-31.207133
16.742,8.584662,-31.207133
16.498,8.584662,-31.207133
16.255,8.584662,-31.207133
16.014,8.576697,-31.178179
15.772,8.584662,-31.207133
15.533,8.584662,-31.207133
15.295,8.584662,-31.207133
15.067,8.584662,-31.207133
14.832,8.576697,-31.178179
14.587,8.584662,-31.207133
14.341,8.576697,-31.178179
14.101,8.584662,-31.207133
13.859,8.584662,-31.207133
13.618,8.584662,-31.207133
13.383,8.576697,-31.178179
13.15,8.584662,-31.207133
12.919,8.576697,-31.178179
12.685,8.584662,-31.207133
12.431,8.576697,-31.178179
12.182,8.576697,-31.178179
11.94,8.568732,-31.149224
11.697,8.576697,-31.178179
11.456,8.568732,-31.149224
11.219,8.584662,-31.207133
10.992,10.113939,-36.766393
10.756,10.121904,-36.795347
10.509,10.137834,-36.853256
10.261,10.137834,-36.853256
10.019,10.137834,-36.853256
9.777,10.145799,-36.882211
9.538,10.129869,-36.824302
9.302,10.137834,-36.853256
9.072,10.145799,-36.882211
8.84,10.145799,-36.882211
8.599,10.145799,-36.882211
8.348,10.137834,-36.853256
8.103,10.137834,-36.853256
7.864,10.137834,-36.853256
7.62,10.129869,-36.824302
7.381,10.137834,-36.853256
7.147,10.129869,-36.824302
6.917,10.137834,-36.853256
6.678,10.137834,-36.853256
6.427,10.129869,-36.824302
6.185,10.137834,-36.853256
5.945,10.129869,-36.824302
5.709,10.137834,-36.853256
5.504,10.129869,-36.824302
6.828,8.831557,-37.187925
7.073,8.831557,-37.187925
7.318,8.831557,-37.187925
7.558,8.838496,-37.217143
7.794,8.824619,-37.158708
8.033,8.831557,-37.187925
8.273,8.831557,-37.187925
8.51,8.838496,-37.217143
8.744,8.831557,-37.187925
8.99,8.838496,-37.217143
9.234,8.831557,-37.187925
9.485,8.831557,-37.187925
9.733,8.831557,-37.187925
9.966,8.838496,-37.217143
10.205,8.838496,-37.217143
10.43,8.838496,-37.217143
10.665,8.838496,-37.217143
10.906,8.824619,-37.158708
11.149,8.810741,-37.100273
11.395,7.485453,-31.519747
11.641,7.471575,-31.461312
11.878,7.471575,-31.461312
12.115,7.464636,-31.432094
12.347,7.464636,-31.432094
12.584,7.471575,-31.461312
12.821,7.471575,-31.461312
13.066,7.471575,-31.461312
13.314,7.471575,-31.461312
13.563,7.471575,-31.461312
13.805,7.471575,-31.461312
14.048,7.471575,-31.461312
14.291,7.464636,-31.432094
14.517,7.485453,-31.519747
14.745,7.478514,-31.490529
14.994,7.471575,-31.461312
15.24,7.471575,-31.461312
15.486,7.478514,-31.490529
15.729,7.478514,-31.490529
15.966,7.478514,-31.490529
16.215,7.471575,-31.461312
16.446,7.485453,-31.519747
16.672,7.478514,-31.490529
16.915,7.478514,-31.490529
17.158,7.471575,-31.461312
17.408,7.471575,-31.461312
17.651,7.478514,-31.490529
17.886,7.478514,-31.490529
18.131,7.478514,-31.490529
18.366,7.485453,-31.519747
18.59,7.471575,-31.461312
18.825,7.471575,-31.461312
19.077,7.471575,-31.461312
19.325,7.478514,-31.490529
19.565,7.478514,-31.490529
19.807,7.471575,-31.461312
20.05,7.471575,-31.461312
20.289,7.471575,-31.461312
20.51,7.478514,-31.490529
20.744,7.471575,-31.461312
20.993,7.471575,-31.461312
21.239,7.464636,-31.432094
21.481,7.471575,-31.461312
21.727,7.471575,-31.461312
21.957,7.471575,-31.461312
22.205,7.471575,-31.461312
22.436,7.471575,-31.461312
22.665,7.471575,-31.461312
22.906,7.471575,-31.461312
23.152,7.478514,-31.490529
23.396,7.471575,-31.461312
23.639,7.471575,-31.461312
23.881,7.471575,-31.461312
24.126,7.478514,-31.490529
24.357,7.471575,-31.461312
24.582,7.464636,-31.432094
24.817,7.471575,-31.461312
25.062,7.471575,-31.461312
25.304,7.471575,-31.461312
25.549,7.471575,-31.461312
25.802,7.464636,-31.432094
26.036,7.471575,-31.461312
26.278,7.471575,-31.461312
26.509,7.471575,-31.461312
26.741,7.471575,-31.461312
26.99,7.478514,-31.490529
27.233,7.478514,-31.490529
27.48,7.471575,-31.461312
27.718,7.471575,-31.461312
27.954,7.471575,-31.461312
28.195,7.478514,-31.490529
28.425,7.471575,-31.461312
28.663,7.464636,-31.432094
28.908,7.464636,-31.432094
29.154,7.464636,-31.432094
29.403,7.471575,-31.461312
29.648,7.464636,-31.432094
29.886,7.471575,-31.461312
30.134,7.464636,-31.432094
30.365,7.471575,-31.461312
30.585,7.464636,-31.432094
30.82,7.471575,-31.461312
31.073,7.471575,-31.461312
31.322,7.464636,-31.432094
31.562,7.471575,-31.461312
31.803,7.471575,-31.461312
32.035,7.464636,-31.432094
32.269,7.471575,-31.461312
32.5,7.464636,-31.432094
32.733,7.471575,-31.461312
32.981,7.464636,-31.432094
33.229,7.464636,-31.432094
33.482,7.471575,-31.461312
33.724,7.464636,-31.432094
33.958,7.471575,-31.461312
34.199,7.471575,-31.461312
34.428,7.471575,-31.461312
34.66,7.471575,-31.461312
34.904,7.464636,-31.432094
35.147,8.581765,-36.136098
35.399,8.616458,-36.282185
35.641,8.609519,-36.252968
35.885,8.644213,-36.399055
36.136,8.685845,-36.574359
36.373,8.776048,-36.954186
36.598,8.894005,-37.450882
36.823,8.998086,-37.889143
37.076,9.088289,-38.268969
37.326,9.157675,-38.561144
37.567,9.178492,-38.648796
37.806,9.192369,-38.707231
38.036,9.192369,-38.707231
38.271,9.199308,-38.736448
38.501,9.206246,-38.765666
38.734,9.213185,-38.794883
38.989,9.227062,-38.853318
39.235,9.234001,-38.882535
39.481,9.234001,-38.882535
39.721,9.24094,-38.911753
39.959,9.24094,-38.911753
40.203,9.254817,-38.970187
40.434,9.247878,-38.94097
40.659,9.261756,-38.999405
40.904,9.261756,-38.999405
41.153,9.261756,-38.999405
41.402,9.268694,-39.028622
41.645,9.275633,-39.05784
41.881,9.268694,-39.028622
42.129,9.268694,-39.028622
42.359,9.268694,-39.028622
42.581,9.268694,-39.028622
42.815,9.261756,-38.999405
43.067,9.254817,-38.970187
43.317,9.247878,-38.94097
43.558,9.234001,-38.882535
43.8,9.220124,-38.8241
44.045,9.192369,-38.707231
44.284,9.171553,-38.619578
44.51,9.136859,-38.473491
44.733,9.116043,-38.385839
44.98,9.088289,-38.268969
45.225,9.053595,-38.122882
45.471,9.02584,-38.006013
45.715,9.005024,-37.91836
45.953,8.991147,-37.859926
46.197,8.970331,-37.772273
46.425,8.949515,-37.684621
46.65,8.928699,-37.596969
46.893,8.914822,-37.538534
47.138,8.880128,-37.392447
47.387,8.866251,-37.334012
47.631,8.845435,-37.24636
47.865,8.824619,-37.158708
48.101,8.810741,-37.100273
48.337,8.782987,-36.983403
48.572,8.776048,-36.954186
48.81,8.755232,-36.866534
49.061,8.748293,-36.837316
49.313,8.741354,-36.808099
49.553,8.734416,-36.778881
49.792,8.720538,-36.720446
50.029,8.699722,-36.632794
50.27,8.692784,-36.603577
50.493,8.685845,-36.574359
50.724,8.678906,-36.545142
50.975,8.65809,-36.45749
51.222,8.651152,-36.428272
51.469,8.644213,-36.399055
51.711,8.637274,-36.369837
51.939,8.637274,-36.369837
52.176,8.630335,-36.34062
52.404,8.623397,-36.311403
52.639,8.623397,-36.311403
52.881,8.616458,-36.282185
53.134,8.609519,-36.252968
53.377,8.609519,-36.252968
53.615,8.602581,-36.22375
53.851,8.595642,-36.194533
54.087,8.595642,-36.194533
54.327,8.588703,-36.165316
54.564,8.595642,-36.194533
54.801,8.588703,-36.165316
55.053,8.595642,-36.194533
55.302,8.595642,-36.194533
55.546,8.602581,-36.22375
55.784,8.609519,-36.252968
56.016,8.609519,-36.252968
56.253,8.616458,-36.282185
56.484,8.616458,-36.282185
56.714,8.623397,-36.311403
56.962,8.623397,-36.311403
57.213,8.623397,-36.311403
57.458,8.630335,-36.34062
57.7,8.630335,-36.34062
57.93,8.644213,-36.399055
58.179,8.65809,-36.45749
58.41,8.65809,-36.45749
58.639,8.665029,-36.486707
58.882,8.685845,-36.574359
59.134,8.685845,-36.574359
59.38,8.692784,-36.603577
59.618,8.7136,-36.691229
59.848,8.7136,-36.691229
60.073,8.720538,-36.720446
60.308,8.727477,-36.749664
60.543,8.741354,-36.808099
60.781,8.76217,-36.895751
61.036,8.782987,-36.983403
61.288,8.789925,-37.012621
61.526,8.810741,-37.100273
61.762,8.824619,-37.158708
62.002,8.831557,-37.187925
62.235,8.845435,-37.24636
62.473,8.873189,-37.36323
62.707,8.880128,-37.392447
62.959,8.900944,-37.480099
63.216,8.914822,-37.538534
63.461,8.935638,-37.626186
63.699,8.956454,-37.713839
63.931,8.970331,-37.772273
64.162,8.991147,-37.859926
64.395,9.011963,-37.947578
64.631,9.032779,-38.03523
64.88,9.053595,-38.122882
65.134,9.074411,-38.210535
65.382,9.095227,-38.298187
65.62,9.109105,-38.356622
65.853,9.136859,-38.473491
66.09,9.164614,-38.590361
66.323,9.178492,-38.648796
66.556,9.199308,-38.736448
66.79,9.220124,-38.8241
67.045,9.234001,-38.882535
67.294,9.234001,-38.882535
67.533,9.254817,-38.970187
67.772,9.268694,-39.028622
68.007,9.275633,-39.05784
68.242,9.275633,-39.05784
68.479,9.282572,-39.087057
68.71,9.282572,-39.087057
68.964,9.282572,-39.087057
69.211,9.282572,-39.087057
69.455,9.275633,-39.05784
69.695,9.268694,-39.028622
69.929,9.254817,-38.970187
70.167,9.032779,-38.03523
70.396,9.011963,-37.947578
70.629,9.018902,-37.976795
70.872,9.039718,-38.064448
71.123,8.928699,-37.596969
71.369,8.644213,-36.399055
71.609,7.471575,-31.461312
71.845,7.464636,-31.432094
72.088,7.464636,-31.432094
72.32,7.464636,-31.432094
72.551,7.464636,-31.432094
72.786,7.464636,-31.432094
73.04,7.457698,-31.402877
73.29,7.471575,-31.461312
73.531,7.464636,-31.432094
73.769,7.464636,-31.432094
74.005,7.464636,-31.432094
74.234,7.464636,-31.432094
74.467,7.457698,-31.402877
74.699,7.464636,-31.432094
74.95,7.457698,-31.402877
75.203,7.457698,-31.402877
75.446,7.457698,-31.402877
75.686,7.457698,-31.402877
75.911,7.457698,-31.402877
76.149,7.457698,-31.402877
76.38,7.450759,-31.373659
76.613,7.450759,-31.373659
76.857,7.450759,-31.373659
77.11,7.450759,-31.373659
77.364,7.450759,-31.373659
77.605,7.457698,-31.402877
77.839,7.457698,-31.402877
78.073,7.457698,-31.402877
78.303,7.450759,-31.373659
78.536,7.450759,-31.373659
78.772,7.457698,-31.402877
79.027,7.457698,-31.402877
79.28,7.457698,-31.402877
79.522,7.471575,-31.461312
79.759,7.471575,-31.461312
79.995,7.464636,-31.432094
80.232,7.464636,-31.432094
80.463,7.464636,-31.432094
80.694,7.464636,-31.432094
80.947,7.464636,-31.432094
81.198,7.471575,-31.461312
81.442,7.457698,-31.402877
81.68,7.464636,-31.432094
81.907,7.464636,-31.432094
82.149,7.464636,-31.432094
82.382,7.471575,-31.461312
82.616,7.464636,-31.432094
82.866,7.450759,-31.373659
83.116,7.464636,-31.432094
83.357,8.748293,-36.837316
83.59,8.824619,-37.158708
83.814,8.81768,-37.12949
84.047,8.803803,-37.071055
84.288,8.810741,-37.100273
84.53,8.824619,-37.158708
84.772,8.81768,-37.12949
85.028,8.824619,-37.158708
85.275,8.81768,-37.12949
85.516,8.81768,-37.12949
85.754,8.824619,-37.158708
85.993,8.81768,-37.12949
86.23,8.81768,-37.12949
86.462,8.81768,-37.12949
86.696,8.824619,-37.158708
86.951,8.81768,-37.12949
87.196,8.81768,-37.12949
87.437,8.824619,-37.158708
87.676,8.831557,-37.187925
87.905,8.824619,-37.158708
88.147,8.824619,-37.158708
88.378,8.824619,-37.158708
88.607,8.831557,-37.187925
88.848,8.824619,-37.158708
89.093,8.81768,-37.12949
89.331,8.824619,-37.158708
89.52,8.81768,-37.12949
89.664,8.824619,-37.158708
88.241,7.502474,-37.417421
88.001,7.502474,-37.417421
87.764,7.502474,-37.417421
87.526,7.502474,-37.417421
87.284,7.508378,-37.446865
87.045,7.508378,-37.446865
86.807,7.502474,-37.417421
86.562,7.508378,-37.446865
86.322,7.508378,-37.446865
86.083,7.502474,-37.417421
85.846,7.502474,-37.417421
85.609,7.508378,-37.446865
85.369,7.508378,-37.446865
85.129,7.508378,-37.446865
84.894,7.508378,-37.446865
84.659,7.502474,-37.417421
84.42,7.496571,-37.387977
84.177,7.502474,-37.417421
83.935,7.502474,-37.417421
83.692,7.502474,-37.417421
83.451,7.484763,-37.329089
83.211,7.413918,-36.975761
82.974,6.357148,-31.705287
82.732,6.339437,-31.616955
82.492,6.351245,-31.675843
82.249,6.345341,-31.646399
82.011,6.345341,-31.646399
81.774,6.351245,-31.675843
81.534,6.345341,-31.646399
81.295,6.339437,-31.616955
81.057,6.339437,-31.616955
80.82,6.345341,-31.646399
80.58,6.339437,-31.616955
80.336,6.339437,-31.616955
80.094,6.345341,-31.646399
79.854,6.351245,-31.675843
79.617,6.345341,-31.646399
79.377,6.345341,-31.646399
79.136,6.345341,-31.646399
78.901,6.345341,-31.646399
78.662,6.339437,-31.616955
78.421,6.345341,-31.646399
78.176,6.351245,-31.675843
77.934,6.345341,-31.646399
77.698,6.345341,-31.646399
77.456,6.345341,-31.646399
77.215,6.339437,-31.616955
76.98,6.339437,-31.616955
76.742,6.339437,-31.616955
76.506,6.339437,-31.616955
76.263,6.345341,-31.646399
76.017,6.339437,-31.616955
75.779,6.345341,-31.646399
75.538,6.345341,-31.646399
75.298,6.351245,-31.675843
75.061,6.345341,-31.646399
74.823,6.351245,-31.675843
74.581,6.351245,-31.675843
74.337,6.357148,-31.705287
74.096,6.351245,-31.675843
73.858,6.345341,-31.646399
73.619,6.351245,-31.675843
73.378,6.345341,-31.646399
73.138,6.351245,-31.675843
72.903,6.345341,-31.646399
72.662,6.351245,-31.675843
72.419,6.351245,-31.675843
72.177,6.345341,-31.646399
71.938,6.345341,-31.646399
71.698,6.345341,-31.646399
71.459,6.351245,-31.675843
71.219,6.345341,-31.646399
70.984,6.345341,-31.646399
70.748,6.345341,-31.646399
70.504,6.345341,-31.646399
70.259,6.345341,-31.646399
70.02,6.351245,-31.675843
69.781,7.461148,-37.211313
69.542,7.632357,-38.065189
69.301,7.927544,-39.537388
69.065,7.939351,-39.596276
68.828,7.945255,-39.62572
68.592,7.951159,-39.655164
68.343,7.945255,-39.62572
68.103,7.945255,-39.62572
67.863,7.939351,-39.596276
67.624,7.933447,-39.566832
67.384,7.927544,-39.537388
67.144,7.92164,-39.507944
66.913,7.915736,-39.4785
66.671,7.903929,-39.419612
66.432,7.892121,-39.360725
66.184,7.880314,-39.301837
65.943,7.856699,-39.184061
65.704,7.844891,-39.125173
65.466,7.838988,-39.095729
65.227,7.809469,-38.948509
64.994,7.791758,-38.860177
64.757,7.774046,-38.771845
64.519,7.756335,-38.683513
64.27,7.73272,-38.565737
64.026,7.726816,-38.536293
63.786,7.709105,-38.447961
63.546,7.697298,-38.389073
63.306,7.679587,-38.300741
63.072,7.667779,-38.241853
62.839,7.655972,-38.182965
62.603,7.632357,-38.065189
62.359,7.620549,-38.006301
62.117,7.608742,-37.947413
61.868,7.596934,-37.888525
61.631,7.585127,-37.829637
61.393,7.573319,-37.770749
61.151,7.567415,-37.741305
60.918,7.5438,-37.623529
60.681,7.531993,-37.564641
60.435,7.514282,-37.476309
60.189,7.508378,-37.446865
59.946,7.508378,-37.446865
59.706,7.496571,-37.387977
59.466,7.490667,-37.358533
59.223,7.478859,-37.299645
58.99,7.472956,-37.270201
58.751,7.472956,-37.270201
58.509,7.461148,-37.211313
58.269,7.449341,-37.152425
58.03,7.443437,-37.122981
57.79,7.437533,-37.093537
57.549,7.437533,-37.093537
57.31,7.425726,-37.034649
57.071,7.413918,-36.975761
56.838,7.413918,-36.975761
56.595,7.413918,-36.975761
56.35,7.419822,-37.005205
56.111,7.419822,-37.005205
55.872,7.419822,-37.005205
55.632,7.408014,-36.946317
55.393,7.419822,-37.005205
55.151,7.408014,-36.946317
54.923,7.408014,-36.946317
54.689,7.413918,-36.975761
54.448,7.413918,-36.975761
54.203,7.408014,-36.946317
53.961,7.419822,-37.005205
53.712,7.413918,-36.975761
53.472,7.419822,-37.005205
53.229,7.419822,-37.005205
52.997,7.419822,-37.005205
52.764,7.437533,-37.093537
52.52,7.443437,-37.122981
52.274,7.443437,-37.122981
52.035,7.449341,-37.152425
51.794,7.455244,-37.181869
51.556,7.455244,-37.181869
51.316,7.467052,-37.240757
51.078,7.472956,-37.270201
50.844,7.478859,-37.299645
50.607,7.490667,-37.358533
50.361,7.496571,-37.387977
50.119,7.496571,-37.387977
49.879,7.520185,-37.505753
49.639,7.526089,-37.535197
49.399,7.5438,-37.623529
49.156,7.5438,-37.623529
48.927,7.555608,-37.682417
48.692,7.561512,-37.711861
48.451,7.573319,-37.770749
48.204,7.585127,-37.829637
47.961,7.602838,-37.917969
47.718,7.614645,-37.976857
47.479,7.63826,-38.094633
47.239,7.650068,-38.153521
47.008,7.673683,-38.271297
46.776,7.691394,-38.359629
46.536,7.709105,-38.447961
46.288,7.738624,-38.595181
46.043,7.750431,-38.654069
45.801,7.774046,-38.771845
45.562,7.785854,-38.830733
45.321,7.803565,-38.919065
45.089,7.833084,-39.066285
44.851,7.844891,-39.125173
44.614,7.868506,-39.242949
44.37,7.892121,-39.360725
44.127,7.898025,-39.390168
43.887,7.903929,-39.419612
43.645,7.915736,-39.4785
43.403,7.92164,-39.507944
43.166,7.92164,-39.507944
42.939,7.92164,-39.507944
42.707,7.927544,-39.537388
42.464,7.92164,-39.507944
42.208,7.92164,-39.507944
41.966,7.915736,-39.4785
41.723,7.915736,-39.4785
41.482,7.92164,-39.507944
41.242,7.915736,-39.4785
41.014,7.915736,-39.4785
40.783,7.915736,-39.4785
40.542,7.909832,-39.449056
40.296,7.909832,-39.449056
40.061,7.898025,-39.390168
39.813,7.892121,-39.360725
39.568,7.844891,-39.125173
39.329,7.82718,-39.036841
39.094,7.774046,-38.771845
38.869,7.744528,-38.624625
38.631,7.703201,-38.418517
38.383,7.655972,-38.182965
38.139,7.602838,-37.917969
37.887,7.5438,-37.623529
37.644,7.490667,-37.358533
37.403,7.431629,-37.064093
37.167,6.345341,-31.646399
36.939,6.357148,-31.705287
36.707,6.357148,-31.705287
36.46,6.357148,-31.705287
36.211,6.351245,-31.675843
35.969,6.357148,-31.705287
35.727,6.357148,-31.705287
35.488,6.357148,-31.705287
35.251,6.357148,-31.705287
35.021,6.357148,-31.705287
34.788,6.357148,-31.705287
34.548,6.351245,-31.675843
34.302,6.357148,-31.705287
34.059,6.357148,-31.705287
33.814,6.357148,-31.705287
33.575,6.351245,-31.675843
33.335,6.351245,-31.675843
33.096,6.357148,-31.705287
32.868,6.357148,-31.705287
32.631,6.357148,-31.705287
32.385,6.351245,-31.675843
32.139,6.351245,-31.675843
31.893,6.351245,-31.675843
31.651,6.351245,-31.675843
31.414,6.351245,-31.675843
31.178,6.357148,-31.705287
30.947,6.351245,-31.675843
30.707,6.351245,-31.675843
30.465,6.351245,-31.675843
30.213,6.351245,-31.675843
29.97,6.357148,-31.705287
29.731,6.351245,-31.675843
29.491,6.351245,-31.675843
29.254,6.357148,-31.705287
29.026,6.351245,-31.675843
28.796,6.357148,-31.705287
28.556,6.357148,-31.705287
28.312,6.351245,-31.675843
28.066,6.351245,-31.675843
27.827,6.351245,-31.675843
27.584,6.351245,-31.675843
27.346,6.351245,-31.675843
27.113,6.351245,-31.675843
26.879,6.351245,-31.675843
26.642,6.351245,-31.675843
26.4,6.351245,-31.675843
26.16,6.357148,-31.705287
25.918,6.357148,-31.705287
25.67,6.363052,-31.734731
25.429,6.357148,-31.705287
25.191,6.357148,-31.705287
24.961,6.357148,-31.705287
24.724,6.363052,-31.734731
24.485,6.357148,-31.705287
24.239,6.357148,-31.705287
23.995,6.351245,-31.675843
23.753,6.351245,-31.675843
23.513,6.357148,-31.705287
23.274,6.351245,-31.675843
23.041,6.357148,-31.705287
22.805,6.357148,-31.705287
22.558,6.357148,-31.705287
22.309,6.357148,-31.705287
22.063,6.351245,-31.675843
21.818,6.345341,-31.646399
21.578,6.357148,-31.705287
21.343,6.363052,-31.734731
21.11,6.357148,-31.705287
20.881,6.351245,-31.675843
20.643,6.357148,-31.705287
20.393,6.351245,-31.675843
20.143,6.363052,-31.734731
19.897,6.357148,-31.705287
19.655,6.357148,-31.705287
19.416,6.351245,-31.675843
19.181,6.357148,-31.705287
18.952,6.357148,-31.705287
18.716,6.357148,-31.705287
18.47,6.357148,-31.705287
18.222,6.363052,-31.734731
17.979,6.357148,-31.705287
17.738,6.357148,-31.705287
17.5,6.357148,-31.705287
17.261,6.357148,-31.705287
17.03,6.357148,-31.705287
16.795,6.363052,-31.734731
16.556,6.357148,-31.705287
16.306,6.363052,-31.734731
16.065,6.357148,-31.705287
