Angle (deg),X Position (cm),Height (um)
2.724610,39.961000,1150.000000
2.724610,39.802000,1151.000000
2.724610,39.642000,1152.000000
2.724610,39.480000,1149.000000
2.724610,39.318000,1148.000000
2.724610,39.163000,1146.000000
2.724610,39.010000,1142.000000
2.724610,38.851000,1135.000000
2.724610,38.690000,1125.000000
2.724610,38.523000,974.000000
2.724610,38.365000,951.000000
2.724610,38.206000,940.000000
2.724610,38.046000,938.000000
2.724610,37.884000,934.000000
2.724610,37.725000,932.000000
2.724610,37.564000,928.000000
2.724610,37.403000,927.000000
2.724610,37.244000,924.000000
2.724610,37.089000,922.000000
2.724610,36.931000,918.000000
2.724610,36.768000,915.000000
2.724610,36.605000,912.000000
2.724610,36.445000,909.000000
2.724610,36.286000,907.000000
2.724610,36.127000,902.000000
2.724610,35.965000,900.000000
2.724610,35.805000,897.000000
2.724610,35.645000,893.000000
2.724610,35.484000,889.000000
2.724610,35.321000,886.000000
2.724610,35.167000,885.000000
2.724610,35.012000,882.000000
2.724610,34.852000,878.000000
2.724610,34.688000,875.000000
2.724610,34.525000,872.000000
2.724610,34.367000,869.000000
2.724610,34.207000,866.000000
2.724610,34.046000,864.000000
2.724610,33.886000,859.000000
2.724610,33.727000,857.000000
2.724610,33.567000,854.000000
2.724610,33.405000,851.000000
2.724610,33.245000,848.000000
2.724610,33.091000,847.000000
2.724610,32.936000,844.000000
2.724610,32.774000,843.000000
2.724610,32.609000,841.000000
2.724610,32.449000,838.000000
2.724610,32.290000,836.000000
2.724610,32.129000,833.000000
2.724610,31.967000,832.000000
2.724610,31.808000,830.000000
2.724610,31.648000,827.000000
2.724610,31.488000,826.000000
2.724610,31.327000,825.000000
2.724610,31.172000,823.000000
2.724610,31.017000,821.000000
2.724610,30.855000,819.000000
2.724610,30.692000,818.000000
2.724610,30.529000,817.000000
2.724610,30.371000,815.000000
2.724610,30.212000,813.000000
2.724610,30.050000,812.000000
2.724610,29.889000,812.000000
2.724610,29.730000,810.000000
2.724610,29.571000,808.000000
2.724610,29.410000,807.000000
2.724610,29.250000,806.000000
2.724610,29.098000,805.000000
2.724610,28.942000,803.000000
2.724610,28.781000,802.000000
2.724610,28.614000,802.000000
2.724610,28.453000,801.000000
2.724610,28.293000,800.000000
2.724610,28.133000,799.000000
2.724610,27.973000,798.000000
2.724610,27.813000,797.000000
2.724610,27.653000,796.000000
2.724610,27.493000,797.000000
2.724610,27.331000,795.000000
2.724610,27.177000,794.000000
2.724610,27.023000,795.000000
2.724610,26.863000,794.000000
2.724610,26.701000,793.000000
2.724610,26.534000,793.000000
2.724610,26.376000,792.000000
2.724610,26.216000,792.000000
2.724610,26.055000,792.000000
2.724610,25.894000,791.000000
2.724610,25.735000,790.000000
2.724610,25.575000,790.000000
2.724610,25.414000,790.000000
2.724610,25.254000,790.000000
2.724610,25.103000,791.000000
2.724610,24.945000,790.000000
2.724610,24.783000,789.000000
2.724610,24.616000,790.000000
2.724610,24.455000,791.000000
2.724610,24.296000,791.000000
2.724610,24.136000,792.000000
2.724610,23.975000,790.000000
2.724610,23.815000,791.000000
2.724610,23.656000,792.000000
2.724610,23.497000,792.000000
2.724610,23.335000,792.000000
2.724610,23.180000,792.000000
2.724610,23.027000,792.000000
2.724610,22.868000,794.000000
2.724610,22.706000,794.000000
2.724610,22.536000,794.000000
2.724610,22.378000,796.000000
2.724610,22.218000,797.000000
2.724610,22.056000,797.000000
2.724610,21.894000,798.000000
2.724610,21.736000,799.000000
2.724610,21.575000,799.000000
2.724610,21.415000,800.000000
2.724610,21.257000,801.000000
2.724610,21.106000,801.000000
2.724610,20.952000,802.000000
2.724610,20.792000,804.000000
2.724610,20.627000,805.000000
2.724610,20.460000,806.000000
2.724610,20.300000,806.000000
2.724610,20.140000,809.000000
2.724610,19.978000,810.000000
2.724610,19.818000,812.000000
2.724610,19.659000,812.000000
2.724610,19.498000,815.000000
2.724610,19.336000,814.000000
2.724610,19.180000,817.000000
2.724610,19.028000,819.000000
2.724610,18.870000,820.000000
2.724610,18.709000,821.000000
2.724610,18.541000,824.000000
2.724610,18.381000,826.000000
2.724610,18.220000,828.000000
2.724610,18.059000,830.000000
2.724610,17.898000,832.000000
2.724610,17.739000,833.000000
2.724610,17.579000,834.000000
2.724610,17.419000,837.000000
2.724610,17.260000,839.000000
2.724610,17.109000,841.000000
2.724610,16.953000,844.000000
2.724610,16.792000,846.000000
2.724610,16.631000,848.000000
2.724610,16.464000,851.000000
2.724610,16.304000,854.000000
2.724610,16.143000,855.000000
2.724610,15.980000,858.000000
2.724610,15.820000,861.000000
2.724610,15.662000,864.000000
2.724610,15.502000,867.000000
2.724610,15.340000,870.000000
2.724610,15.187000,872.000000
2.724610,15.035000,874.000000
2.724610,14.878000,878.000000
2.724610,14.714000,880.000000
2.724610,14.547000,884.000000
2.724610,14.386000,887.000000
2.724610,14.226000,892.000000
2.724610,14.065000,894.000000
2.724610,13.902000,899.000000
2.724610,13.744000,901.000000
2.724610,13.583000,904.000000
2.724610,13.423000,908.000000
2.724610,13.266000,912.000000
2.724610,13.114000,916.000000
2.724610,12.958000,920.000000
2.724610,12.798000,923.000000
2.724610,12.632000,927.000000
2.724610,12.467000,931.000000
2.724610,12.308000,936.000000
2.724610,12.146000,940.000000
2.724610,11.984000,944.000000
2.724610,11.824000,949.000000
2.724610,11.665000,953.000000
2.724610,11.504000,956.000000
2.724610,11.343000,1026.000000
2.724610,11.191000,1020.000000
2.724610,11.037000,991.000000
2.724610,10.879000,992.000000
2.724610,10.717000,992.000000
2.724610,10.546000,990.000000
2.724610,10.387000,992.000000
2.724610,10.227000,991.000000
2.724610,10.065000,992.000000
2.724610,9.904000,992.000000
2.724610,9.746000,991.000000
2.724610,9.587000,991.000000
2.724610,9.426000,990.000000
2.724610,9.267000,989.000000
2.724610,9.118000,767.000000
2.724610,8.962000,765.000000
2.724610,8.804000,762.000000
2.724610,8.638000,763.000000
2.724610,8.472000,763.000000
2.724610,8.310000,763.000000
2.724610,8.149000,764.000000
2.724610,7.986000,764.000000
2.724610,7.827000,764.000000
2.724610,7.667000,764.000000
2.724610,7.508000,764.000000
2.724610,7.349000,764.000000
2.724610,7.196000,763.000000
2.724610,7.044000,763.000000
2.724610,6.887000,764.000000
2.724610,6.727000,764.000000
2.724610,6.559000,763.000000
2.724610,6.393000,764.000000
2.724610,6.232000,764.000000
2.724610,6.072000,764.000000
2.724610,5.910000,764.000000
2.724610,5.751000,763.000000
2.724610,5.591000,763.000000
2.724610,5.431000,762.000000
2.724610,5.273000,764.000000
2.724610,5.122000,764.000000
2.724610,4.967000,763.000000
3.603520,6.064000,764.000000
3.603520,6.224000,763.000000
3.603520,6.378000,764.000000
3.603520,6.530000,765.000000
3.603520,6.691000,764.000000
3.603520,6.855000,763.000000
3.603520,7.015000,764.000000
3.603520,7.177000,764.000000
3.603520,7.336000,765.000000
3.603520,7.499000,763.000000
3.603520,7.663000,764.000000
3.603520,7.824000,764.000000
3.603520,7.993000,763.000000
3.603520,8.152000,764.000000
3.603520,8.309000,764.000000
3.603520,8.459000,764.000000
3.603520,8.610000,763.000000
3.603520,8.774000,764.000000
3.603520,8.936000,763.000000
3.603520,9.097000,766.000000
3.603520,9.258000,771.000000
3.603520,9.420000,978.000000
3.603520,9.589000,979.000000
3.603520,9.746000,979.000000
3.603520,9.917000,978.000000
3.603520,10.079000,979.000000
3.603520,10.238000,979.000000
3.603520,10.386000,977.000000
3.603520,10.533000,980.000000
3.603520,10.693000,980.000000
3.603520,10.858000,979.000000
3.603520,11.018000,979.000000
3.603520,11.180000,980.000000
3.603520,11.342000,1026.000000
3.603520,11.509000,981.000000
3.603520,11.670000,951.000000
3.603520,11.832000,946.000000
3.603520,12.003000,941.000000
3.603520,12.163000,937.000000
3.603520,12.319000,933.000000
3.603520,12.469000,930.000000
3.603520,12.615000,927.000000
3.603520,12.778000,921.000000
3.603520,12.938000,918.000000
3.603520,13.098000,913.000000
3.603520,13.260000,910.000000
3.603520,13.424000,906.000000
3.603520,13.591000,903.000000
3.603520,13.750000,899.000000
3.603520,13.918000,896.000000
3.603520,14.080000,892.000000
3.603520,14.243000,888.000000
3.603520,14.397000,885.000000
3.603520,14.539000,882.000000
3.603520,14.694000,879.000000
3.603520,14.857000,876.000000
3.603520,15.018000,872.000000
3.603520,15.180000,869.000000
3.603520,15.343000,866.000000
3.603520,15.509000,863.000000
3.603520,15.667000,861.000000
3.603520,15.830000,858.000000
3.603520,16.000000,855.000000
3.603520,16.161000,852.000000
3.603520,16.321000,850.000000
3.603520,16.469000,848.000000
3.603520,16.613000,845.000000
3.603520,16.776000,842.000000
3.603520,16.937000,840.000000
3.603520,17.099000,839.000000
3.603520,17.264000,837.000000
3.603520,17.426000,834.000000
3.603520,17.590000,831.000000
3.603520,17.748000,830.000000
3.603520,17.918000,828.000000
3.603520,18.080000,826.000000
3.603520,18.242000,824.000000
3.603520,18.399000,821.000000
3.603520,18.545000,820.000000
3.603520,18.697000,818.000000
3.603520,18.859000,817.000000
3.603520,19.017000,817.000000
3.603520,19.182000,814.000000
3.603520,19.345000,812.000000
3.603520,19.510000,810.000000
3.603520,19.669000,810.000000
3.603520,19.833000,808.000000
3.603520,20.001000,807.000000
3.603520,20.161000,805.000000
3.603520,20.321000,804.000000
3.603520,20.472000,804.000000
3.603520,20.614000,803.000000
3.603520,20.777000,801.000000
3.603520,20.938000,799.000000
3.603520,21.099000,798.000000
3.603520,21.263000,797.000000
3.603520,21.426000,797.000000
3.603520,21.590000,795.000000
3.603520,21.748000,795.000000
3.603520,21.919000,794.000000
3.603520,22.081000,793.000000
3.603520,22.243000,793.000000
3.603520,22.397000,791.000000
3.603520,22.541000,790.000000
3.603520,22.695000,792.000000
3.603520,22.860000,789.000000
3.603520,23.018000,790.000000
3.603520,23.183000,789.000000
3.603520,23.346000,789.000000
3.603520,23.512000,788.000000
3.603520,23.670000,788.000000
3.603520,23.835000,787.000000
3.603520,24.003000,787.000000
3.603520,24.163000,788.000000
3.603520,24.322000,787.000000
3.603520,24.473000,787.000000
3.603520,24.618000,787.000000
3.603520,24.780000,787.000000
3.603520,24.938000,787.000000
3.603520,25.099000,786.000000
3.603520,25.264000,787.000000
3.603520,25.426000,787.000000
3.603520,25.591000,787.000000
3.603520,25.750000,787.000000
3.603520,25.920000,787.000000
3.603520,26.081000,787.000000
3.603520,26.244000,788.000000
3.603520,26.402000,788.000000
3.603520,26.546000,788.000000
3.603520,26.697000,788.000000
3.603520,26.860000,789.000000
3.603520,27.018000,790.000000
3.603520,27.182000,791.000000
3.603520,27.347000,792.000000
3.603520,27.513000,793.000000
3.603520,27.669000,794.000000
3.603520,27.833000,793.000000
3.603520,28.002000,794.000000
3.603520,28.162000,795.000000
3.603520,28.321000,796.000000
3.603520,28.472000,796.000000
3.603520,28.616000,799.000000
3.603520,28.778000,799.000000
3.603520,28.938000,799.000000
3.603520,29.101000,801.000000
3.603520,29.265000,803.000000
3.603520,29.425000,802.000000
3.603520,29.589000,804.000000
3.603520,29.747000,806.000000
3.603520,29.918000,807.000000
3.603520,30.079000,809.000000
3.603520,30.241000,810.000000
3.603520,30.399000,812.000000
3.603520,30.544000,812.000000
3.603520,30.697000,812.000000
3.603520,30.859000,816.000000
3.603520,31.016000,817.000000
3.603520,31.181000,819.000000
3.603520,31.342000,821.000000
3.603520,31.506000,824.000000
3.603520,31.664000,824.000000
3.603520,31.828000,827.000000
3.603520,31.998000,828.000000
3.603520,32.158000,830.000000
3.603520,32.319000,832.000000
3.603520,32.471000,833.000000
3.603520,32.615000,835.000000
3.603520,32.776000,838.000000
3.603520,32.935000,841.000000
3.603520,33.098000,842.000000
3.603520,33.262000,845.000000
3.603520,33.422000,847.000000
3.603520,33.587000,849.000000
3.603520,33.745000,854.000000
3.603520,33.915000,857.000000
3.603520,34.075000,859.000000
3.603520,34.238000,862.000000
3.603520,34.395000,864.000000
3.603520,34.540000,868.000000
3.603520,34.692000,870.000000
3.603520,34.856000,873.000000
3.603520,35.013000,877.000000
3.603520,35.178000,879.000000
3.603520,35.339000,882.000000
3.603520,35.505000,886.000000
3.603520,35.663000,888.000000
3.603520,35.827000,893.000000
3.603520,35.996000,896.000000
3.603520,36.157000,899.000000
3.603520,36.317000,902.000000
3.603520,36.469000,906.000000
3.603520,36.612000,908.000000
3.603520,36.773000,912.000000
3.603520,36.932000,916.000000
3.603520,37.094000,918.000000
3.603520,37.258000,921.000000
3.603520,37.420000,924.000000
3.603520,37.584000,927.000000
3.603520,37.743000,929.000000
3.603520,37.913000,931.000000
3.603520,38.073000,934.000000
3.603520,38.235000,938.000000
3.603520,38.392000,944.000000
3.603520,38.538000,961.000000
3.603520,38.690000,1144.000000
3.603520,38.852000,1154.000000
3.603520,39.009000,1160.000000
3.603520,39.175000,1167.000000
3.603520,39.338000,1170.000000
3.603520,39.503000,1172.000000
3.603520,39.661000,1170.000000
3.603520,39.825000,1172.000000
3.603520,39.994000,1173.000000
3.603520,40.154000,1173.000000
3.603520,40.314000,1172.000000
3.603520,40.466000,1172.000000
3.603520,40.612000,1171.000000
3.603520,40.774000,1172.000000
3.603520,40.934000,1173.000000
3.603520,41.095000,1173.000000
3.603520,41.258000,1173.000000
3.603520,41.418000,1174.000000
3.603520,41.582000,1172.000000
3.603520,41.740000,1174.000000
3.603520,41.911000,1173.000000
3.603520,42.071000,1173.000000
3.603520,42.233000,1174.000000
3.603520,42.390000,1174.000000
3.603520,42.536000,1173.000000
3.603520,42.689000,1174.000000
3.603520,42.854000,1173.000000
3.603520,43.012000,1173.000000
3.603520,43.175000,1174.000000
3.603520,43.335000,1174.000000
3.603520,43.499000,1175.000000
3.603520,43.657000,1175.000000
3.603520,43.822000,1175.000000
3.603520,43.990000,1175.000000
3.603520,44.150000,1173.000000
3.603520,44.310000,1174.000000
3.603520,44.464000,1173.000000
3.603520,44.611000,1175.000000
3.603520,44.771000,1176.000000
3.603520,44.930000,1174.000000
3.603520,45.094000,1175.000000
3.603520,45.253000,1173.000000
3.603520,45.412000,1174.000000
3.603520,45.577000,1174.000000
3.603520,45.735000,1175.000000
3.603520,45.904000,1175.000000
3.603520,46.066000,1173.000000
3.603520,46.229000,1174.000000
3.603520,46.387000,1175.000000
3.603520,46.537000,1175.000000
3.603520,46.687000,1175.000000
3.603520,46.852000,1173.000000
3.603520,47.009000,1173.000000
3.603520,47.171000,1172.000000
3.603520,47.331000,1173.000000
3.603520,47.498000,1176.000000
3.603520,47.654000,1175.000000
3.603520,47.818000,1175.000000
3.603520,47.985000,1175.000000
3.603520,48.146000,1175.000000
3.603520,48.306000,1174.000000
3.603520,48.462000,1174.000000
3.603520,48.609000,1174.000000
3.603520,48.772000,1174.000000
3.603520,48.930000,1174.000000
3.603520,49.090000,1174.000000
3.603520,49.250000,1176.000000
3.603520,49.410000,1175.000000
3.603520,49.575000,1176.000000
3.603520,49.732000,1175.000000
3.603520,49.903000,1176.000000
3.603520,50.064000,1175.000000
3.603520,50.227000,1175.000000
3.603520,50.384000,1175.000000
3.603520,50.534000,1175.000000
3.603520,50.686000,1174.000000
3.603520,50.850000,1174.000000
3.603520,51.007000,1176.000000
3.603520,51.169000,1174.000000
3.603520,51.330000,1176.000000
3.603520,51.496000,1175.000000
3.603520,51.653000,1174.000000
3.603520,51.817000,1175.000000
3.603520,51.985000,1176.000000
3.603520,52.144000,1175.000000
3.603520,52.305000,1176.000000
3.603520,52.460000,1175.000000
3.603520,52.608000,1174.000000
3.603520,52.770000,1174.000000
3.603520,52.927000,1174.000000
3.603520,53.089000,1175.000000
3.603520,53.249000,1176.000000
3.603520,53.409000,1176.000000
3.603520,53.574000,1176.000000
3.603520,53.732000,1176.000000
3.603520,53.901000,1175.000000
3.603520,54.062000,1173.000000
3.603520,54.224000,1174.000000
3.603520,54.382000,1174.000000
3.603520,54.533000,1172.000000
3.603520,54.686000,1172.000000
3.603520,54.850000,1171.000000
3.603520,55.007000,1171.000000
3.603520,55.169000,1170.000000
3.603520,55.329000,1167.000000
3.603520,55.494000,1161.000000
3.603520,55.651000,1154.000000
3.603520,55.815000,969.000000
3.603520,55.982000,947.000000
3.603520,56.140000,936.000000
3.603520,56.300000,933.000000
3.603520,56.456000,929.000000
3.603520,56.601000,926.000000
3.603520,56.765000,924.000000
3.603520,56.924000,921.000000
3.603520,57.084000,918.000000
3.603520,57.244000,915.000000
3.603520,57.404000,911.000000
3.603520,57.569000,909.000000
3.603520,57.726000,905.000000
3.603520,57.897000,902.000000
3.603520,58.057000,899.000000
3.603520,58.219000,896.000000
3.603520,58.378000,894.000000
3.603520,58.527000,889.000000
3.603520,58.679000,886.000000
3.603520,58.845000,885.000000
3.603520,59.002000,881.000000
3.603520,59.163000,877.000000
3.603520,59.322000,874.000000
3.603520,59.487000,873.000000
3.603520,59.644000,869.000000
3.603520,59.808000,866.000000
3.603520,59.976000,864.000000
3.603520,60.137000,863.000000
3.603520,60.296000,858.000000
3.603520,60.452000,856.000000
3.603520,60.600000,854.000000
3.603520,60.762000,852.000000
3.603520,60.920000,850.000000
3.603520,61.080000,845.000000
3.603520,61.241000,844.000000
3.603520,61.401000,842.000000
3.603520,61.565000,840.000000
3.603520,61.723000,838.000000
3.603520,61.893000,835.000000
3.603520,62.053000,834.000000
3.603520,62.215000,832.000000
3.603520,62.373000,830.000000
3.603520,62.524000,828.000000
3.603520,62.677000,825.000000
3.603520,62.842000,824.000000
3.603520,62.997000,823.000000
3.603520,63.158000,820.000000
3.603520,63.318000,819.000000
3.603520,63.485000,818.000000
3.603520,63.641000,817.000000
3.603520,63.805000,814.000000
3.603520,63.973000,813.000000
3.603520,64.133000,813.000000
3.603520,64.294000,811.000000
3.603520,64.448000,810.000000
3.603520,64.598000,808.000000
3.603520,64.760000,807.000000
3.603520,64.918000,805.000000
3.603520,65.077000,803.000000
3.603520,65.238000,803.000000
3.603520,65.398000,802.000000
3.603520,65.564000,801.000000
3.603520,65.722000,800.000000
3.603520,65.891000,799.000000
3.603520,66.051000,799.000000
3.603520,66.213000,798.000000
3.603520,66.371000,797.000000
3.603520,66.522000,796.000000
3.603520,66.677000,796.000000
3.603520,66.840000,795.000000
3.603520,66.996000,795.000000
3.603520,67.158000,794.000000
3.603520,67.318000,793.000000
3.603520,67.484000,792.000000
3.603520,67.640000,793.000000
3.603520,67.804000,792.000000
3.603520,67.972000,793.000000
3.603520,68.132000,792.000000
3.603520,68.293000,792.000000
3.603520,68.447000,792.000000
3.603520,68.595000,792.000000
3.603520,68.757000,791.000000
3.603520,68.915000,791.000000
3.603520,69.076000,791.000000
3.603520,69.236000,791.000000
3.603520,69.396000,791.000000
3.603520,69.560000,792.000000
3.603520,69.718000,791.000000
3.603520,69.887000,792.000000
3.603520,70.047000,792.000000
3.603520,70.209000,792.000000
3.603520,70.366000,792.000000
3.603520,70.517000,793.000000
3.603520,70.670000,793.000000
3.603520,70.835000,794.000000
3.603520,70.992000,793.000000
3.603520,71.152000,794.000000
3.603520,71.312000,796.000000
3.603520,71.477000,795.000000
3.603520,71.633000,796.000000
3.603520,71.797000,797.000000
3.603520,71.965000,797.000000
3.603520,72.125000,799.000000
3.603520,72.285000,799.000000
3.603520,72.440000,801.000000
3.603520,72.587000,801.000000
3.603520,72.751000,802.000000
3.603520,72.910000,803.000000
3.603520,73.070000,805.000000
3.603520,73.229000,805.000000
3.603520,73.389000,806.000000
3.603520,73.553000,807.000000
3.603520,73.711000,809.000000
3.603520,73.881000,810.000000
3.603520,74.042000,810.000000
3.603520,74.204000,814.000000
3.603520,74.361000,814.000000
3.603520,74.510000,815.000000
3.603520,74.663000,817.000000
3.603520,74.829000,818.000000
3.603520,74.986000,821.000000
3.603520,75.147000,822.000000
3.603520,75.308000,823.000000
3.603520,75.473000,826.000000
3.603520,75.629000,827.000000
3.603520,75.792000,828.000000
3.603520,75.960000,831.000000
3.603520,76.119000,832.000000
3.603520,76.280000,834.000000
3.603520,76.435000,837.000000
3.603520,76.583000,838.000000
3.603520,76.746000,840.000000
3.603520,76.905000,843.000000
3.603520,77.065000,844.000000
3.603520,77.226000,846.000000
3.603520,77.386000,849.000000
3.603520,77.550000,851.000000
3.603520,77.708000,853.000000
3.603520,77.878000,856.000000
3.603520,78.038000,859.000000
3.603520,78.200000,862.000000
3.603520,78.357000,864.000000
3.603520,78.507000,866.000000
3.603520,78.662000,869.000000
3.603520,78.826000,872.000000
3.603520,78.983000,874.000000
3.603520,79.145000,878.000000
3.603520,79.305000,881.000000
3.603520,79.470000,884.000000
3.603520,79.626000,887.000000
3.603520,79.791000,890.000000
3.603520,79.957000,895.000000
3.603520,80.118000,899.000000
3.603520,80.278000,901.000000
3.603520,80.432000,905.000000
3.603520,80.581000,909.000000
3.603520,80.744000,911.000000
3.603520,80.902000,916.000000
3.603520,81.063000,920.000000
3.603520,81.224000,923.000000
3.603520,81.383000,927.000000
3.603520,81.547000,930.000000
3.603520,81.704000,935.000000
3.603520,81.875000,939.000000
3.603520,82.036000,942.000000
3.603520,82.198000,948.000000
3.603520,82.354000,986.000000
3.603520,82.504000,955.000000
3.603520,82.658000,958.000000
3.603520,82.822000,961.000000
3.603520,82.980000,970.000000
3.603520,83.141000,971.000000
3.603520,83.300000,982.000000
3.603520,83.465000,982.000000
3.603520,83.621000,981.000000
3.603520,83.785000,981.000000
3.603520,83.953000,980.000000
3.603520,84.112000,982.000000
3.603520,84.272000,775.000000
3.603520,84.425000,768.000000
3.603520,84.574000,766.000000
3.603520,84.738000,767.000000
3.603520,84.897000,764.000000
3.603520,85.057000,766.000000
3.603520,85.216000,765.000000
3.603520,85.375000,766.000000
3.603520,85.539000,765.000000
3.603520,85.697000,765.000000
3.603520,85.866000,765.000000
3.603520,86.028000,766.000000
3.603520,86.189000,766.000000
3.603520,86.346000,766.000000
3.603520,86.493000,766.000000
3.603520,86.647000,766.000000
3.603520,86.814000,766.000000
3.603520,86.972000,766.000000
3.603520,87.133000,766.000000
4.570310,86.440000,766.000000
4.570310,86.282000,767.000000
4.570310,86.124000,766.000000
4.570310,85.967000,766.000000
4.570310,85.808000,766.000000
4.570310,85.650000,767.000000
4.570310,85.489000,766.000000
4.570310,85.327000,766.000000
4.570310,85.169000,767.000000
4.570310,85.012000,766.000000
4.570310,84.850000,766.000000
4.570310,84.686000,766.000000
4.570310,84.522000,766.000000
4.570310,84.363000,770.000000
4.570310,84.205000,964.000000
4.570310,84.048000,967.000000
4.570310,83.890000,966.000000
4.570310,83.732000,967.000000
4.570310,83.573000,967.000000
4.570310,83.411000,966.000000
4.570310,83.248000,966.000000
4.570310,83.094000,972.000000
4.570310,82.934000,967.000000
4.570310,82.769000,957.000000
4.570310,82.606000,954.000000
4.570310,82.445000,950.000000
4.570310,82.286000,946.000000
4.570310,82.128000,943.000000
4.570310,81.970000,938.000000
4.570310,81.812000,935.000000
4.570310,81.654000,930.000000
4.570310,81.493000,926.000000
4.570310,81.332000,922.000000
4.570310,81.173000,920.000000
4.570310,81.016000,915.000000
4.570310,80.854000,912.000000
4.570310,80.689000,906.000000
4.570310,80.525000,905.000000
4.570310,80.366000,900.000000
4.570310,80.208000,896.000000
4.570310,80.051000,894.000000
4.570310,79.892000,889.000000
4.570310,79.734000,886.000000
4.570310,79.575000,882.000000
4.570310,79.414000,880.000000
4.570310,79.251000,877.000000
4.570310,79.096000,873.000000
4.570310,78.936000,871.000000
4.570310,78.772000,868.000000
4.570310,78.609000,865.000000
4.570310,78.448000,863.000000
4.570310,78.291000,860.000000
4.570310,78.133000,858.000000
4.570310,77.973000,855.000000
4.570310,77.814000,853.000000
4.570310,77.656000,849.000000
4.570310,77.495000,846.000000
4.570310,77.333000,845.000000
4.570310,77.174000,842.000000
4.570310,77.018000,840.000000
4.570310,76.858000,838.000000
4.570310,76.695000,835.000000
4.570310,76.530000,834.000000
4.570310,76.371000,832.000000
4.570310,76.213000,830.000000
4.570310,76.055000,827.000000
4.570310,75.896000,825.000000
4.570310,75.738000,824.000000
4.570310,75.579000,823.000000
4.570310,75.417000,820.000000
4.570310,75.254000,819.000000
4.570310,75.099000,817.000000
4.570310,74.939000,815.000000
4.570310,74.775000,814.000000
4.570310,74.612000,811.000000
4.570310,74.453000,812.000000
4.570310,74.294000,810.000000
4.570310,74.136000,809.000000
4.570310,73.977000,807.000000
4.570310,73.818000,805.000000
4.570310,73.659000,803.000000
4.570310,73.498000,803.000000
4.570310,73.337000,802.000000
4.570310,73.178000,801.000000
4.570310,73.023000,800.000000
4.570310,72.861000,799.000000
4.570310,72.696000,799.000000
4.570310,72.533000,797.000000
4.570310,72.376000,796.000000
4.570310,72.219000,796.000000
4.570310,72.060000,794.000000
4.570310,71.900000,794.000000
4.570310,71.742000,793.000000
4.570310,71.582000,792.000000
4.570310,71.421000,792.000000
4.570310,71.259000,791.000000
4.570310,71.104000,789.000000
4.570310,70.945000,790.000000
4.570310,70.782000,790.000000
4.570310,70.619000,788.000000
4.570310,70.457000,788.000000
4.570310,70.299000,788.000000
4.570310,70.141000,788.000000
4.570310,69.983000,787.000000
4.570310,69.823000,787.000000
4.570310,69.665000,787.000000
4.570310,69.504000,788.000000
4.570310,69.343000,787.000000
4.570310,69.184000,787.000000
4.570310,69.029000,787.000000
4.570310,68.867000,787.000000
4.570310,68.704000,787.000000
4.570310,68.540000,787.000000
4.570310,68.381000,787.000000
4.570310,68.223000,787.000000
4.570310,68.065000,788.000000
4.570310,67.905000,788.000000
4.570310,67.746000,788.000000
4.570310,67.586000,789.000000
4.570310,67.424000,789.000000
4.570310,67.262000,790.000000
4.570310,67.107000,790.000000
4.570310,66.949000,790.000000
4.570310,66.786000,791.000000
4.570310,66.624000,792.000000
4.570310,66.462000,792.000000
4.570310,66.304000,793.000000
4.570310,66.146000,793.000000
4.570310,65.987000,794.000000
4.570310,65.827000,796.000000
4.570310,65.669000,796.000000
4.570310,65.508000,798.000000
4.570310,65.347000,798.000000
4.570310,65.187000,799.000000
4.570310,65.031000,800.000000
4.570310,64.870000,801.000000
4.570310,64.706000,802.000000
4.570310,64.543000,803.000000
4.570310,64.385000,805.000000
4.570310,64.227000,806.000000
4.570310,64.068000,808.000000
4.570310,63.908000,808.000000
4.570310,63.749000,811.000000
4.570310,63.588000,812.000000
4.570310,63.427000,814.000000
4.570310,63.265000,816.000000
4.570310,63.109000,818.000000
4.570310,62.952000,819.000000
4.570310,62.790000,821.000000
4.570310,62.627000,821.000000
4.570310,62.466000,824.000000
4.570310,62.308000,826.000000
4.570310,62.149000,827.000000
4.570310,61.989000,831.000000
4.570310,61.829000,831.000000
4.570310,61.670000,834.000000
4.570310,61.509000,837.000000
4.570310,61.347000,838.000000
4.570310,61.188000,840.000000
4.570310,61.032000,842.000000
4.570310,60.872000,845.000000
4.570310,60.709000,846.000000
4.570310,60.547000,851.000000
4.570310,60.389000,852.000000
4.570310,60.231000,855.000000
4.570310,60.072000,858.000000
4.570310,59.910000,861.000000
4.570310,59.752000,863.000000
4.570310,59.592000,865.000000
4.570310,59.430000,868.000000
4.570310,59.268000,871.000000
4.570310,59.114000,874.000000
4.570310,58.957000,876.000000
4.570310,58.793000,880.000000
4.570310,58.630000,883.000000
4.570310,58.471000,886.000000
4.570310,58.313000,889.000000
4.570310,58.155000,892.000000
4.570310,57.995000,896.000000
4.570310,57.834000,899.000000
4.570310,57.676000,902.000000
4.570310,57.515000,905.000000
4.570310,57.353000,908.000000
4.570310,57.194000,911.000000
4.570310,57.039000,914.000000
4.570310,56.879000,918.000000
4.570310,56.716000,921.000000
4.570310,56.552000,923.000000
4.570310,56.394000,927.000000
4.570310,56.236000,930.000000
4.570310,56.078000,933.000000
4.570310,55.917000,944.000000
4.570310,55.759000,1173.000000
4.570310,55.599000,1178.000000
4.570310,55.437000,1187.000000
