X,Y,Z
60.414,33.07967985,1.574238557
60.573,33.1696681,1.578521034
60.734,33.25965635,1.582803511
60.897,33.31964851,1.585658496
61.058,33.37964068,1.58851348
61.213,33.40963676,1.589940973
61.373,33.52962109,1.595650942
61.535,33.55961717,1.597078434
61.696,33.64960542,1.601360911
61.854,33.6796015,1.602788404
62.015,33.76958975,1.607070881
62.175,33.79958583,1.608498373
62.333,33.88957408,1.61278085
62.49,33.91957016,1.614208343
62.653,33.97956233,1.617063327
62.816,34.03955449,1.619918312
62.978,34.06955058,1.621345804
63.134,34.12954274,1.624200789
63.29,34.15953882,1.625628281
63.453,34.24952707,1.629910758
63.614,34.27952315,1.631338251
63.774,34.33951532,1.634193235
63.933,34.33951532,1.634193235
64.094,34.3695114,1.635620728
64.253,34.42950357,1.638475712
64.41,34.48949573,1.641330697
64.569,34.51949182,1.642758189
64.732,34.5494879,1.644185682
64.896,34.60948006,1.647040666
65.056,34.63947615,1.648468159
65.212,34.66947223,1.649895651
65.372,34.69946831,1.651323143
65.533,34.72946439,1.652750636
65.693,34.75946048,1.654178128
65.852,34.81945264,1.657033113
66.012,34.81945264,1.657033113
66.172,34.87944481,1.659888098
66.33,34.84944872,1.658460605
66.487,34.87944481,1.659888098
66.649,34.87944481,1.659888098
66.812,34.90944089,1.66131559
66.975,34.93943697,1.662743082
67.132,34.90944089,1.66131559
67.286,34.93943697,1.662743082
67.449,34.96943305,1.664170575
67.61,34.99942914,1.665598067
67.771,34.99942914,1.665598067
67.93,34.99942914,1.665598067
68.09,34.99942914,1.665598067
68.248,34.99942914,1.665598067
68.406,34.99942914,1.665598067
68.566,35.02942522,1.667025559
68.729,35.02942522,1.667025559
68.893,35.02942522,1.667025559
69.054,35.02942522,1.667025559
69.208,35.02942522,1.667025559
69.368,35.02942522,1.667025559
69.529,35.02942522,1.667025559
69.69,35.02942522,1.667025559
69.848,34.99942914,1.665598067
70.007,35.02942522,1.667025559
70.166,34.99942914,1.665598067
70.324,34.96943305,1.664170575
70.482,34.96943305,1.664170575
70.645,34.96943305,1.664170575
70.808,34.93943697,1.662743082
70.971,34.96943305,1.664170575
71.129,34.93943697,1.662743082
71.284,34.90944089,1.66131559
71.446,34.84944872,1.658460605
71.607,34.84944872,1.658460605
71.767,34.84944872,1.658460605
71.925,34.78945656,1.65560562
72.085,34.78945656,1.65560562
72.244,34.78945656,1.65560562
72.402,34.72946439,1.652750636
72.559,34.72946439,1.652750636
72.723,34.69946831,1.651323143
72.887,34.69946831,1.651323143
73.048,34.63947615,1.648468159
73.202,34.5494879,1.644185682
73.362,34.5494879,1.644185682
73.523,34.51949182,1.642758189
73.684,34.51949182,1.642758189
73.843,34.48949573,1.641330697
74.002,34.42950357,1.638475712
74.162,34.3695114,1.635620728
74.32,34.33951532,1.634193235
74.477,34.27952315,1.631338251
74.638,34.27952315,1.631338251
74.801,34.21953099,1.628483266
74.964,34.15953882,1.625628281
75.123,34.15953882,1.625628281
75.279,34.09954666,1.622773297
75.442,34.00955841,1.61849082
75.603,33.94956625,1.615635835
75.762,33.91957016,1.614208343
75.92,33.859578,1.611353358
76.08,33.79958583,1.608498373
76.238,33.70959759,1.604215896
76.396,33.6796015,1.602788404
76.555,33.61960934,1.599933419
76.719,33.55961717,1.597078434
76.882,33.46962893,1.592795957
77.042,33.43963284,1.591368465
77.199,33.37964068,1.58851348
77.359,33.28965243,1.584231003
77.52,33.22966026,1.581376019
77.681,33.13967202,1.577093542
77.839,33.07967985,1.574238557
77.998,32.9896916,1.56995608
78.158,32.92969944,1.567101095
78.315,32.83971119,1.562818618
78.472,32.74972294,1.558536141
78.634,32.6597347,1.554253664
78.798,32.56974645,1.549971187
78.961,32.50975428,1.547116202
79.121,32.38976995,1.541406233
79.276,32.32977779,1.538551248
79.439,32.23978954,1.534268771
79.6,32.11980521,1.528558802
79.759,31.99982088,1.522848833
79.917,31.93982871,1.519993848
80.076,31.81984438,1.514283878
80.234,31.69986005,1.508573909
80.391,31.57987572,1.50286394
80.551,31.48988748,1.498581463
80.714,31.39989923,1.494298986
80.879,31.21992273,1.485734032
81.041,31.12993449,1.481451555
81.197,31.06994232,1.47859657
81.357,30.97995407,1.474314093
81.519,30.82997366,1.467176631
81.679,30.64999716,1.458611677
81.837,30.53001283,1.452901708
81.995,30.44002459,1.448619231
82.154,30.32004026,1.442909261
82.312,30.17005984,1.4357718
82.469,30.0800716,1.431489322
82.631,29.15019304,1.38723706
82.796,29.00021262,1.380099598
82.96,29.36016561,1.397229506
83.119,29.3901617,1.398656999
83.275,29.09020087,1.384382075
83.438,29.06020479,1.382954583
83.6,29.09020087,1.384382075
83.759,29.09020087,1.384382075
83.916,29.09020087,1.384382075
84.074,29.12019695,1.385809567
84.232,35.62934687,1.695575406
84.389,35.77932728,1.702712868
84.548,35.9293077,1.70985033
84.713,35.89931161,1.708422837
84.877,35.9293077,1.70985033
85.039,35.89931161,1.708422837
85.194,35.86931553,1.706995345
85.354,35.9293077,1.70985033
85.515,35.89931161,1.708422837
85.676,35.9293077,1.70985033
85.833,35.9293077,1.70985033
85.991,35.89931161,1.708422837
86.15,35.86931553,1.706995345
86.308,35.9293077,1.70985033
6.064,35.92882328,2.262666016
6.224,35.95879394,2.264553458
6.378,35.92882328,2.262666016
6.53,35.89885263,2.260778573
6.691,35.92882328,2.262666016
6.855,35.95879394,2.264553458
7.015,35.92882328,2.262666016
7.177,35.92882328,2.262666016
7.336,35.89885263,2.260778573
7.499,35.95879394,2.264553458
7.663,35.92882328,2.262666016
7.824,35.92882328,2.262666016
7.993,35.95879394,2.264553458
8.152,35.92882328,2.262666016
8.309,35.92882328,2.262666016
8.459,35.92882328,2.262666016
8.61,35.95879394,2.264553458
8.774,35.92882328,2.262666016
8.936,35.95879394,2.264553458
9.097,35.86888197,2.258891131
9.258,35.71902869,2.249453919
9.42,29.51510274,1.85875333
9.589,29.48513209,1.856865888
9.746,29.48513209,1.856865888
9.917,29.51510274,1.85875333
10.079,29.48513209,1.856865888
10.238,29.48513209,1.856865888
10.386,29.5450734,1.860640773
10.533,29.45516143,1.854978445
10.693,29.45516143,1.854978445
10.858,29.48513209,1.856865888
11.018,29.48513209,1.856865888
11.18,29.45516143,1.854978445
11.342,28.07651122,1.768156092
11.509,29.42519077,1.853091003
11.67,30.32431048,1.909714277
11.832,30.47416376,1.919151489
12.003,30.62401704,1.928588701
12.163,30.74389967,1.936138471
12.319,30.8637823,1.943688241
12.469,30.95369427,1.949350568
12.615,31.04360624,1.955012896
12.778,31.22343018,1.96633755
12.938,31.31334215,1.971999878
13.098,31.46319543,1.98143709
13.26,31.5531074,1.987099417
13.424,31.67299003,1.994649187
13.591,31.762902,2.000311514
13.75,31.88278463,2.007861284
13.918,31.9726966,2.013523612
14.08,32.09257922,2.021073381
14.243,32.21246185,2.028623151
14.397,32.30237382,2.034285479
14.539,32.39228579,2.039947806
14.694,32.48219776,2.045610133
14.857,32.57210973,2.051272461
15.018,32.69199236,2.058822231
15.18,32.78190433,2.064484558
15.343,32.8718163,2.070146885
15.509,32.96172827,2.075809213
15.667,33.02166958,2.079584098
15.83,33.11158155,2.085246425
16,33.20149352,2.090908752
16.161,33.29140549,2.09657108
16.321,33.3513468,2.100345965
16.469,33.41128812,2.104120849
16.613,33.50120009,2.109783177
16.776,33.59111206,2.115445504
16.937,33.65105337,2.119220389
17.099,33.68102403,2.121107832
17.264,33.74096534,2.124882717
17.426,33.83087731,2.130545044
17.59,33.92078928,2.136207371
17.748,33.95075994,2.138094814
17.918,34.01070125,2.141869699
18.08,34.07064257,2.145644584
18.242,34.13058388,2.149419468
18.399,34.22049585,2.155081796
18.545,34.25046651,2.156969238
18.697,34.31040782,2.160744123
18.859,34.34037848,2.162631566
19.017,34.34037848,2.162631566
19.182,34.43029045,2.168293893
19.345,34.49023176,2.172068778
19.51,34.55017307,2.175843663
19.669,34.55017307,2.175843663
19.833,34.61011439,2.179618548
20.001,34.64008504,2.18150599
20.161,34.70002636,2.185280875
20.321,34.72999701,2.187168318
20.472,34.72999701,2.187168318
20.614,34.75996767,2.18905576
20.777,34.81990898,2.192830645
20.938,34.8798503,2.19660553
21.099,34.90982095,2.198492972
21.263,34.93979161,2.200380415
21.426,34.93979161,2.200380415
21.59,34.99973292,2.2041553
21.748,34.99973292,2.2041553
21.919,35.02970358,2.206042742
22.081,35.05967424,2.207930185
22.243,35.05967424,2.207930185
22.397,35.11961555,2.211705069
22.541,35.14958621,2.213592512
22.695,35.08964489,2.209817627
22.86,35.17955686,2.215479954
23.018,35.14958621,2.213592512
23.183,35.17955686,2.215479954
23.346,35.17955686,2.215479954
23.512,35.20952752,2.217367397
23.67,35.20952752,2.217367397
23.835,35.23949818,2.219254839
24.003,35.23949818,2.219254839
24.163,35.20952752,2.217367397
24.322,35.23949818,2.219254839
24.473,35.23949818,2.219254839
24.618,35.23949818,2.219254839
24.78,35.23949818,2.219254839
24.938,35.23949818,2.219254839
25.099,35.26946884,2.221142282
25.264,35.23949818,2.219254839
25.426,35.23949818,2.219254839
25.591,35.23949818,2.219254839
25.75,35.23949818,2.219254839
25.92,35.23949818,2.219254839
26.081,35.23949818,2.219254839
26.244,35.20952752,2.217367397
26.402,35.20952752,2.217367397
26.546,35.20952752,2.217367397
26.697,35.20952752,2.217367397
26.86,35.17955686,2.215479954
27.018,35.14958621,2.213592512
27.182,35.11961555,2.211705069
27.347,35.08964489,2.209817627
27.513,35.05967424,2.207930185
27.669,35.02970358,2.206042742
27.833,35.05967424,2.207930185
28.002,35.02970358,2.206042742
28.162,34.99973292,2.2041553
28.321,34.96976227,2.202267857
28.472,34.96976227,2.202267857
28.616,34.8798503,2.19660553
28.778,34.8798503,2.19660553
28.938,34.8798503,2.19660553
29.101,34.81990898,2.192830645
29.265,34.75996767,2.18905576
29.425,34.78993833,2.190943202
29.589,34.72999701,2.187168318
29.747,34.6700557,2.183393433
29.918,34.64008504,2.18150599
30.079,34.58014373,2.177731105
30.241,34.55017307,2.175843663
30.399,34.49023176,2.172068778
30.544,34.49023176,2.172068778
30.697,34.49023176,2.172068778
30.859,34.37034913,2.164519008
31.016,34.34037848,2.162631566
31.181,34.28043716,2.158856681
31.342,34.22049585,2.155081796
31.506,34.13058388,2.149419468
31.664,34.13058388,2.149419468
31.828,34.04067191,2.143757141
31.998,34.01070125,2.141869699
32.158,33.95075994,2.138094814
32.319,33.89081863,2.134319929
32.471,33.86084797,2.132432486
32.615,33.80090666,2.128657601
32.776,33.71099469,2.122995274
32.935,33.62108272,2.117332947
33.098,33.59111206,2.115445504
33.262,33.50120009,2.109783177
33.422,33.44125877,2.106008292
33.587,33.38131746,2.102233407
33.745,33.23146418,2.092796195
33.915,33.14155221,2.087133867
34.075,33.08161089,2.083358982
34.238,32.99169892,2.077696655
34.395,32.93175761,2.07392177
34.54,32.81187498,2.066372
34.692,32.75193367,2.062597115
34.856,32.6620217,2.056934788
35.013,32.54213907,2.049385018
35.178,32.48219776,2.045610133
35.339,32.39228579,2.039947806
35.505,32.27240316,2.032398036
35.663,32.21246185,2.028623151
35.827,32.06260857,2.019185939
35.996,31.9726966,2.013523612
36.157,31.88278463,2.007861284
36.317,31.79287265,2.002198957
36.469,31.67299003,1.994649187
36.612,31.61304871,1.990874302
36.773,31.49316609,1.983324532
36.932,31.37328346,1.975774763
37.094,31.31334215,1.971999878
37.258,31.22343018,1.96633755
37.42,31.13351821,1.960675223
37.584,31.04360624,1.955012896
37.743,30.98366492,1.951238011
37.913,30.92372361,1.947463126
38.073,30.83381164,1.941800798
38.235,30.71392901,1.934251028
38.392,30.53410507,1.922926374
38.538,30.02460391,1.890839852
38.69,24.53997373,1.545437883
38.852,24.24026716,1.526563458
39.009,24.06044322,1.515238803
39.175,23.85064862,1.502026706
39.338,23.76073665,1.496364379
39.503,23.70079534,1.492589494
39.661,23.76073665,1.496364379
39.825,23.70079534,1.492589494
39.994,23.67082468,1.490702051
40.154,23.67082468,1.490702051
40.314,23.70079534,1.492589494
40.466,23.70079534,1.492589494
40.612,23.730766,1.494476936
40.774,23.70079534,1.492589494
40.934,23.67082468,1.490702051
41.095,23.67082468,1.490702051
41.258,23.67082468,1.490702051
41.418,23.64085403,1.488814609
41.582,23.70079534,1.492589494
41.74,23.64085403,1.488814609
41.911,23.67082468,1.490702051
42.071,23.67082468,1.490702051
42.233,23.64085403,1.488814609
42.39,23.64085403,1.488814609
42.536,23.67082468,1.490702051
42.689,23.64085403,1.488814609
42.854,23.67082468,1.490702051
43.012,23.67082468,1.490702051
43.175,23.64085403,1.488814609
43.335,23.64085403,1.488814609
43.499,23.61088337,1.486927167
43.657,23.61088337,1.486927167
43.822,23.61088337,1.486927167
43.99,23.61088337,1.486927167
44.15,23.67082468,1.490702051
44.31,23.64085403,1.488814609
44.464,23.67082468,1.490702051
44.611,23.61088337,1.486927167
44.771,23.58091271,1.485039724
44.93,23.64085403,1.488814609
45.094,23.61088337,1.486927167
45.253,23.67082468,1.490702051
45.412,23.64085403,1.488814609
45.577,23.64085403,1.488814609
45.735,23.61088337,1.486927167
45.904,23.61088337,1.486927167
46.066,23.67082468,1.490702051
46.229,23.64085403,1.488814609
46.387,23.61088337,1.486927167
46.537,23.61088337,1.486927167
46.687,23.61088337,1.486927167
46.852,23.67082468,1.490702051
47.009,23.67082468,1.490702051
47.171,23.70079534,1.492589494
47.331,23.67082468,1.490702051
47.498,23.58091271,1.485039724
47.654,23.61088337,1.486927167
47.818,23.61088337,1.486927167
47.985,23.61088337,1.486927167
48.146,23.61088337,1.486927167
48.306,23.64085403,1.488814609
48.462,23.64085403,1.488814609
48.609,23.64085403,1.488814609
48.772,23.64085403,1.488814609
48.93,23.64085403,1.488814609
49.09,23.64085403,1.488814609
49.25,23.58091271,1.485039724
49.41,23.61088337,1.486927167
49.575,23.58091271,1.485039724
49.732,23.61088337,1.486927167
49.903,23.58091271,1.485039724
50.064,23.61088337,1.486927167
50.227,23.61088337,1.486927167
50.384,23.61088337,1.486927167
50.534,23.61088337,1.486927167
50.686,23.64085403,1.488814609
50.85,23.64085403,1.488814609
51.007,23.58091271,1.485039724
51.169,23.64085403,1.488814609
51.33,23.58091271,1.485039724
51.496,23.61088337,1.486927167
51.653,23.64085403,1.488814609
51.817,23.61088337,1.486927167
51.985,23.58091271,1.485039724
52.144,23.61088337,1.486927167
52.305,23.58091271,1.485039724
52.46,23.61088337,1.486927167
52.608,23.64085403,1.488814609
52.77,23.64085403,1.488814609
52.927,23.64085403,1.488814609
53.089,23.61088337,1.486927167
53.249,23.58091271,1.485039724
53.409,23.58091271,1.485039724
53.574,23.58091271,1.485039724
53.732,23.58091271,1.485039724
53.901,23.61088337,1.486927167
54.062,23.67082468,1.490702051
54.224,23.64085403,1.488814609
54.382,23.64085403,1.488814609
54.533,23.70079534,1.492589494
54.686,23.70079534,1.492589494
54.85,23.730766,1.494476936
55.007,23.730766,1.494476936
55.169,23.76073665,1.496364379
55.329,23.85064862,1.502026706
55.494,24.03047256,1.513351361
55.651,24.24026716,1.526563458
55.815,29.78483865,1.875740312
55.982,30.4441931,1.917264046
56.14,30.77387033,1.938025913
56.3,30.8637823,1.943688241
56.456,30.98366492,1.951238011
56.601,31.07357689,1.956900338
56.765,31.13351821,1.960675223
56.924,31.22343018,1.96633755
57.084,31.31334215,1.971999878
57.244,31.40325412,1.977662205
57.404,31.52313674,1.985211975
57.569,31.58307806,1.98898686
57.726,31.70296068,1.99653663
57.897,31.79287265,2.002198957
58.057,31.88278463,2.007861284
58.219,31.9726966,2.013523612
58.378,32.03263791,2.017298497
58.527,32.18249119,2.026735709
58.679,32.27240316,2.032398036
58.845,32.30237382,2.034285479
59.002,32.42225645,2.041835248
59.163,32.54213907,2.049385018
59.322,32.63205104,2.055047346
59.487,32.6620217,2.056934788
59.644,32.78190433,2.064484558
59.808,32.8718163,2.070146885
59.976,32.93175761,2.07392177
60.137,32.96172827,2.075809213
60.296,33.11158155,2.085246425
60.452,33.17152286,2.08902131
60.6,33.23146418,2.092796195
60.762,33.29140549,2.09657108
60.92,33.3513468,2.100345965
61.08,33.50120009,2.109783177
61.241,33.53117074,2.111670619
61.401,33.59111206,2.115445504
61.565,33.65105337,2.119220389
61.723,33.71099469,2.122995274
61.893,33.80090666,2.128657601
62.053,33.83087731,2.130545044
62.215,33.89081863,2.134319929
62.373,33.95075994,2.138094814
62.524,34.01070125,2.141869699
62.677,34.10061322,2.147532026
62.842,34.13058388,2.149419468
62.997,34.16055454,2.151306911
63.158,34.25046651,2.156969238
63.318,34.28043716,2.158856681
63.485,34.31040782,2.160744123
63.641,34.34037848,2.162631566
63.805,34.43029045,2.168293893
63.973,34.4602611,2.170181335
64.133,34.4602611,2.170181335
64.294,34.52020242,2.17395622
64.448,34.55017307,2.175843663
64.598,34.61011439,2.179618548
64.76,34.64008504,2.18150599
64.918,34.70002636,2.185280875
65.077,34.75996767,2.18905576
65.238,34.75996767,2.18905576
65.398,34.78993833,2.190943202
65.564,34.81990898,2.192830645
65.722,34.84987964,2.194718087
65.891,34.8798503,2.19660553
66.051,34.8798503,2.19660553
66.213,34.90982095,2.198492972
66.371,34.93979161,2.200380415
66.522,34.96976227,2.202267857
66.677,34.96976227,2.202267857
66.84,34.99973292,2.2041553
66.996,34.99973292,2.2041553
67.158,35.02970358,2.206042742
67.318,35.05967424,2.207930185
67.484,35.08964489,2.209817627
67.64,35.05967424,2.207930185
67.804,35.08964489,2.209817627
67.972,35.05967424,2.207930185
68.132,35.08964489,2.209817627
68.293,35.08964489,2.209817627
68.447,35.08964489,2.209817627
68.595,35.08964489,2.209817627
68.757,35.11961555,2.211705069
68.915,35.11961555,2.211705069
69.076,35.11961555,2.211705069
69.236,35.11961555,2.211705069
69.396,35.11961555,2.211705069
69.56,35.08964489,2.209817627
69.718,35.11961555,2.211705069
69.887,35.08964489,2.209817627
70.047,35.08964489,2.209817627
70.209,35.08964489,2.209817627
70.366,35.08964489,2.209817627
70.517,35.05967424,2.207930185
70.67,35.05967424,2.207930185
70.835,35.02970358,2.206042742
70.992,35.05967424,2.207930185
71.152,35.02970358,2.206042742
71.312,34.96976227,2.202267857
71.477,34.99973292,2.2041553
71.633,34.96976227,2.202267857
71.797,34.93979161,2.200380415
71.965,34.93979161,2.200380415
72.125,34.8798503,2.19660553
72.285,34.8798503,2.19660553
72.44,34.81990898,2.192830645
72.587,34.81990898,2.192830645
72.751,34.78993833,2.190943202
72.91,34.75996767,2.18905576
73.07,34.70002636,2.185280875
73.229,34.70002636,2.185280875
73.389,34.6700557,2.183393433
73.553,34.64008504,2.18150599
73.711,34.58014373,2.177731105
73.881,34.55017307,2.175843663
74.042,34.55017307,2.175843663
74.204,34.43029045,2.168293893
74.361,34.43029045,2.168293893
74.51,34.40031979,2.166406451
74.663,34.34037848,2.162631566
74.829,34.31040782,2.160744123
74.986,34.22049585,2.155081796
75.147,34.19052519,2.153194353
75.308,34.16055454,2.151306911
75.473,34.07064257,2.145644584
75.629,34.04067191,2.143757141
75.792,34.01070125,2.141869699
75.96,33.92078928,2.136207371
76.119,33.89081863,2.134319929
76.28,33.83087731,2.130545044
76.435,33.74096534,2.124882717
76.583,33.71099469,2.122995274
76.746,33.65105337,2.119220389
76.905,33.5611414,2.113558062
77.065,33.53117074,2.111670619
77.226,33.47122943,2.107895734
77.386,33.38131746,2.102233407
77.55,33.32137615,2.098458522
77.708,33.26143483,2.094683637
77.878,33.17152286,2.08902131
78.038,33.08161089,2.083358982
78.2,32.99169892,2.077696655
78.357,32.93175761,2.07392177
78.507,32.8718163,2.070146885
78.662,32.78190433,2.064484558
78.826,32.69199236,2.058822231
78.983,32.63205104,2.055047346
79.145,32.51216842,2.047497576
79.305,32.42225645,2.041835248
79.47,32.33234448,2.036172921
79.626,32.24243251,2.030510594
79.791,32.15252054,2.024848266
79.957,32.00266725,2.015411054
80.118,31.88278463,2.007861284
80.278,31.82284331,2.004086399
80.432,31.70296068,1.99653663
80.581,31.58307806,1.98898686
80.744,31.52313674,1.985211975
80.902,31.37328346,1.975774763
81.063,31.25340083,1.968224993
81.224,31.16348886,1.962562665
81.383,31.04360624,1.955012896
81.547,30.95369427,1.949350568
81.704,30.80384098,1.939913356
81.875,30.68395836,1.932363586
82.036,30.59404639,1.926701259
82.198,30.41422245,1.915376604
82.354,29.27533749,1.843653791
82.504,30.20442785,1.902164507
82.658,30.11451588,1.896502179
82.822,30.02460391,1.890839852
82.98,29.754868,1.87385287
83.141,29.72489734,1.871965427
83.3,29.39522012,1.85120356
83.465,29.39522012,1.85120356
83.621,29.42519077,1.853091003
83.785,29.42519077,1.853091003
83.953,29.45516143,1.854978445
84.112,29.39522012,1.85120356
84.272,35.59914606,2.241904149
84.425,35.80894066,2.255116246
84.574,35.86888197,2.258891131
84.738,35.83891131,2.257003688
84.897,35.92882328,2.262666016
85.057,35.86888197,2.258891131
85.216,35.89885263,2.260778573
85.375,35.86888197,2.258891131
85.539,35.89885263,2.260778573
85.697,35.89885263,2.260778573
85.866,35.89885263,2.260778573
86.028,35.86888197,2.258891131
86.189,35.86888197,2.258891131
86.346,35.86888197,2.258891131
86.493,35.86888197,2.258891131
86.647,35.86888197,2.258891131
86.814,35.86888197,2.258891131
86.972,35.86888197,2.258891131
87.133,35.86888197,2.258891131
4.784,35.94539999,2.873351931
4.942,35.91546544,2.870959066
5.098,35.91546544,2.870959066
5.248,35.8855309,2.868566201
5.405,35.8855309,2.868566201
5.564,35.8855309,2.868566201
5.725,35.85559636,2.866173336
5.885,35.8855309,2.868566201
6.046,35.91546544,2.870959066
6.207,35.91546544,2.870959066
6.366,35.8855309,2.868566201
6.531,35.8855309,2.868566201
6.7,35.8855309,2.868566201
6.863,35.91546544,2.870959066
7.02,35.91546544,2.870959066
7.173,35.8855309,2.868566201
7.323,35.8855309,2.868566201
7.482,35.91546544,2.870959066
7.643,35.91546544,2.870959066
7.802,35.8855309,2.868566201
7.961,35.91546544,2.870959066
8.124,35.8855309,2.868566201
8.285,35.91546544,2.870959066
8.447,35.8855309,2.868566201
8.613,35.91546544,2.870959066
8.779,35.8855309,2.868566201
8.937,35.8855309,2.868566201
9.093,35.85559636,2.866173336
9.244,29.98842581,2.397171855
9.4,29.89862217,2.389993261
9.56,29.80881854,2.382814667
9.72,29.83875309,2.385207532
9.88,29.89862217,2.389993261
10.04,29.83875309,2.385207532
10.201,29.86868763,2.387600397
10.362,29.83875309,2.385207532
10.522,29.83875309,2.385207532
10.692,29.83875309,2.385207532
10.855,29.86868763,2.387600397
11.014,29.83875309,2.385207532
11.168,28.10254956,2.246421379
11.319,28.04268047,2.24163565
11.479,30.37757487,2.428279097
11.639,30.49731305,2.437850555
11.8,30.58711668,2.445029149
11.959,30.70685485,2.454600608
12.121,30.85652757,2.466564932
12.282,30.97626574,2.476136391
12.443,31.09600392,2.485707849
12.607,31.24567664,2.497672173
12.774,31.39534936,2.509636496
12.933,31.4252839,2.512029361
13.089,31.60489116,2.526386549
13.241,31.6348257,2.528779414
13.398,31.78449842,2.540743737
13.558,31.93417114,2.552708061
13.718,32.02397477,2.559886655
13.878,32.1137784,2.567065249
14.039,32.20358203,2.574243843
14.201,32.32332021,2.583815302
14.361,32.44305838,2.593386761
14.52,32.50292747,2.59817249
14.69,32.65260019,2.610136814
14.853,32.71246928,2.614922543
15.011,32.83220745,2.624494002
15.165,32.89207654,2.629279731
15.316,32.98188017,2.636458325
15.476,33.01181471,2.63885119
15.637,33.10161834,2.646029784
15.796,33.22135652,2.655601243
15.954,33.31116015,2.662779837
16.117,33.37102924,2.667565566
16.278,33.46083287,2.674744161
16.439,33.52070195,2.67952989
16.602,33.61050558,2.686708484
16.767,33.67037467,2.691494213
16.927,33.73024376,2.696279943
17.084,33.82004739,2.703458537
17.235,33.84998193,2.705851402
17.393,33.93978556,2.713029996
17.554,33.96972011,2.71542286
17.714,34.05952374,2.722601455
17.872,34.05952374,2.722601455
18.033,34.17926191,2.732172913
18.195,34.239131,2.736958643
18.355,34.26906554,2.739351507
18.516,34.32893463,2.744137237
18.682,34.41873826,2.751315831
18.845,34.44867281,2.753708696
19.004,34.47860735,2.75610156
19.157,34.50854189,2.758494425
19.31,34.56841098,2.763280154
19.473,34.59834552,2.765673019
19.634,34.65821461,2.770458749
19.795,34.7180837,2.775244478
19.953,34.77795279,2.780030207
20.114,34.77795279,2.780030207
20.274,34.80788733,2.782423072
20.435,34.86775642,2.787208801
20.598,34.89769096,2.789601666
20.765,34.9276255,2.791994531
20.926,34.95756005,2.794387396
21.082,34.98749459,2.79678026
21.232,35.01742913,2.799173125
21.388,35.04736368,2.80156599
21.549,35.10723277,2.806351719
21.711,35.13716731,2.808744584
21.869,35.10723277,2.806351719
22.03,35.13716731,2.808744584
22.192,35.1970364,2.813530313
22.352,35.1970364,2.813530313
22.511,35.22697094,2.815923178
22.68,35.25690548,2.818316042
22.843,35.22697094,2.815923178
23.002,35.25690548,2.818316042
23.156,35.25690548,2.818316042
23.309,35.25690548,2.818316042
23.47,35.28684003,2.820708907
23.63,35.31677457,2.823101772
23.789,35.31677457,2.823101772
23.948,35.34670911,2.825494637
24.11,35.34670911,2.825494637
24.27,35.34670911,2.825494637
24.429,35.34670911,2.825494637
24.589,35.34670911,2.825494637
24.758,35.34670911,2.825494637
24.919,35.34670911,2.825494637
25.078,35.37664366,2.827887501
25.229,35.37664366,2.827887501
25.387,35.34670911,2.825494637
25.548,35.34670911,2.825494637
25.708,35.31677457,2.823101772
25.867,35.34670911,2.825494637
26.029,35.34670911,2.825494637
26.19,35.31677457,2.823101772
26.349,35.28684003,2.820708907
26.508,35.28684003,2.820708907
26.675,35.28684003,2.820708907
26.839,35.25690548,2.818316042
26.998,35.22697094,2.815923178
27.153,35.1970364,2.813530313
27.306,35.1970364,2.813530313
27.467,35.1970364,2.813530313
27.628,35.16710185,2.811137448
27.788,35.13716731,2.808744584
27.947,35.13716731,2.808744584
28.108,35.10723277,2.806351719
28.268,35.04736368,2.80156599
28.427,35.04736368,2.80156599
28.588,35.01742913,2.799173125
28.755,34.98749459,2.79678026
28.917,34.95756005,2.794387396
29.073,34.89769096,2.789601666
29.225,34.86775642,2.787208801
29.384,34.86775642,2.787208801
29.545,34.80788733,2.782423072
29.705,34.77795279,2.780030207
29.864,34.74801824,2.777637343
30.024,34.7180837,2.775244478
30.185,34.65821461,2.770458749
30.345,34.62828007,2.768065884
30.504,34.56841098,2.763280154
30.666,34.50854189,2.758494425
30.829,34.47860735,2.75610156
30.992,34.44867281,2.753708696
31.147,34.41873826,2.751315831
31.3,34.32893463,2.744137237
31.462,34.29900009,2.741744372
31.623,34.20919646,2.734565778
31.782,34.17926191,2.732172913
31.941,34.11939283,2.727387184
32.103,34.02958919,2.72020859
32.263,33.96972011,2.71542286
32.422,33.90985102,2.710637131
32.582,33.84998193,2.705851402
32.746,33.79011285,2.701065672
32.907,33.73024376,2.696279943
33.065,33.64044013,2.689101349
33.219,33.61050558,2.686708484
33.378,33.5506365,2.681922755
33.54,33.49076741,2.677137025
33.701,33.37102924,2.667565566
33.859,33.2812256,2.660386972
34.02,33.19142197,2.653208378
34.18,33.0716838,2.643636919
34.34,32.98188017,2.636458325
34.499,32.92201108,2.631672596
34.661,32.86214199,2.626886867
34.824,32.74240382,2.617315408
34.986,32.62266564,2.607743949
35.14,32.56279656,2.60295822
35.295,32.47299293,2.595779625
35.457,32.35325475,2.586208167
35.619,32.26345112,2.579029573
35.778,32.20358203,2.574243843
35.937,32.08384386,2.564672384
36.099,31.96410568,2.555100926
36.259,31.9042366,2.550315196
36.418,31.75456388,2.538350873
36.576,31.66476025,2.531172279
36.741,31.57495662,2.523993685
36.903,31.45521844,2.514422226
37.063,31.39534936,2.509636496
37.217,31.30554572,2.502457902
